source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.44292E+17,5.44309E+17,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,@TheAnonMessage Please stop releasing these pictures!,0,comment
5.44292E+17,5.44299E+17,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,@TheAnonMessage people and police are requesting not to tweet photos/information.,0,comment
5.44292E+17,5.44534E+17,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,@TheAnonMessage CAUTION Be aware that this could be a #FalseFlag Event unfolding right across the street from channel 7 coincidence? Perhaps,0,support
5.44292E+17,5.44295E+17,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,“@TheAnonMessage: FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/3FL99KTXrx”,0,comment
5.44292E+17,5.44292E+17,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,"Smfh ""@TheAnonMessage: FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/7vHyH7DLg2”",0,comment
5.24971E+17,5.24973E+17,ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,RT @WSJLive  Canada's Parliament locked down after shooting; one guard injured: http://t.co/bpiwLvgM1A  Photo: AP http://t.co/93hlyvw95G,0,support
5.24971E+17,5.24974E+17,ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,@WSJLive @WSJ ...you mean @ least 1 guard died,0,deny
5.24971E+17,5.24974E+17,ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,@WSJLive @WSJ wishing them our best.,0,support
5.24971E+17,5.24977E+17,ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,@WSJLive @Vaibhavgupta44 THIS IS A SMALL LESSON TO CANADA ON HUMAN RIGHTS ! WHAT IT WAS TRYING TO PREACH TO INDIA IN LAST 10 YRS!,0,support
5.24971E+17,5.24972E+17,ottawashooting,Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM,"@WSJLive @WSJ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism.",0,support
5.2506E+17,5.25061E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk why tweets not in English,0,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@CathyCollver @cnnbrk One guess.,1,comment
5.2506E+17,5.25073E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@CathyCollver @cnnbrk because they can't read and write English,1,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk source is correct!,0,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk @AC360 sad.....,0,comment
5.2506E+17,5.25061E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq","@cnnbrk He was shot at close range and did not stand a chance.
The gunman was shot and killed later trying to enter parliment",0,deny
5.2506E+17,5.25061E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk This is FAR from breaking news.... this has been known for hours,0,comment
5.2506E+17,5.25084E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@nwhiteway @cnnbrk ITS STILL IMPORTANT,1,comment
5.2506E+17,5.25061E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk RIP Bro,0,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk RIP,0,support
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk RIP ♥,0,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk @OutFrontCNN Out of respect for his family could CNN please stop showing pictures and video of people performing CPR on him?,0,query
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq","@cnnbrk what is our world coming to, we are afraid to go anywhere as no place is safe.",0,comment
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk you've been late on this story all day..,0,support
5.2506E+17,5.25062E+17,ottawashooting,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",@cnnbrk @AC360 tweets not in english cuz they are morons,0,comment
5.24972E+17,5.24975E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@amyminsky @althiaraj Thank you for up date ---  great job --Thank you ------pnp---canada,0,support
5.24972E+17,5.24974E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@amyminsky @GlobalNational 12:50am??,0,comment
5.24972E+17,5.24975E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,"@cherylfolland @amyminsky @GlobalNational Probably meant PM, in the afternoon &gt;.&lt;",1,comment
5.24972E+17,5.24975E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,".@mariaenchanted @cherylfolland  yes, certainly a typo. @GlobalNational",1,comment
5.24972E+17,5.2499E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,"@amyminsky @cindyreddeer Okay, so what's been happening in Canada?",0,query
5.24972E+17,5.2499E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@amyminsky @cindyreddeer Okay did quick search.  Seems these are low level wannabe terrorists retaliating for Canada's stand against ISIS.,1,comment
5.24972E+17,5.24995E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@Olternaut The terrorists bit has not been confirmed as far as I'm aware. Last guy who shot up Parliament 29 yrs ago was a nutcase. #waiting,1,comment
5.24972E+17,5.24995E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@cindyreddeer True.  But I hear there was a similar incident this past Monday. Is that correct?  That makes me think its low level terrorism,1,query
5.24972E+17,5.24996E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,"@Olternaut A soldier was intentionally hit by a car driven by a radicalized person, also not really confirmed yet. http://t.co/5g4OhXoh2t",1,comment
5.24972E+17,5.24997E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@cindyreddeer Everything needs to be confirmed of course.  It would make sense though if true though.,1,comment
5.24972E+17,5.24995E+17,ottawashooting,Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://t.co/zu5hYPrGDL,@amyminsky @BretBaier this is s dry run for what that have planned for us in USA.,0,comment
5.2969E+17,5.2969E+17,prince-toronto,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,@FreekmaneJames LOOOOOOOOOOOOOOOOOOOL,0,comment
5.2969E+17,5.2969E+17,prince-toronto,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,@FreekmaneJames *holds boom box to air and gets emosh with benji* PURPLE RAIN PURPLE RAINBNNN *insert hard electric guitar here*,0,deny
5.2969E+17,5.29694E+17,prince-toronto,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,@tristananthonyJ we should be at this concert,1,comment
5.2969E+17,5.29694E+17,prince-toronto,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,@FreekmaneJames tell me we wouldn't show up in the tightest clothes and cry while still being the hardest niggas at a prince concert,1,comment
5.2969E+17,5.29695E+17,prince-toronto,People talking about stupid shit like government corruption and harassment when Prince is in Toronto smh,@tristananthonyJ that's the only concert we could wear heels and still be hard af,1,comment
5.24941E+17,5.24942E+17,ottawashooting,Here's that dramatic video via @josh_wingrove of shots fired inside parliament building: https://t.co/1waid25vOE #Ottawa #shooting,“@affanchowdhry: Here's that dramatic video via @josh_wingrove of shots fired inside parliament building: https://t.co/RHGVpajcg4,0,support
5.24941E+17,5.24944E+17,ottawashooting,Here's that dramatic video via @josh_wingrove of shots fired inside parliament building: https://t.co/1waid25vOE #Ottawa #shooting,@affanchowdhry @josh_wingrove why does this idiot think it's ok to follow the police during a armed man hunt?,0,comment
5.44513E+17,5.44514E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews I hope the customers get free chocolate for life because of this spineless thugs actions.,0,comment
5.44513E+17,5.44514E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews any update on PA shooting?,0,query
5.44513E+17,5.44516E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews If only we could have got a sniper rifle aimed on his head idiots just don't know how to make things much better.,0,comment
5.44513E+17,5.44513E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX","“@FoxNews: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/NSv8EBl6AC” #TurningPoint",0,comment
5.44513E+17,5.44514E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@anjalisidebar is it safe anywhere?,1,query
5.44513E+17,5.44535E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@Bernhardtbeach doesn't seem like it. But people are resilient &amp; again will get through this. #Sydneyseige,1,comment
5.44513E+17,5.44513E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews Looks like it's over.,0,comment
5.44513E+17,5.44515E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX","@FoxNews  Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble.",0,query
5.44513E+17,5.44515E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews I hope they kill him,0,comment
5.44513E+17,5.44514E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews - Just think if they allowed their people to carry guns. He would have been dead 5 minutes after taking hostages.  #GunsSaveLives,0,comment
5.44513E+17,5.44513E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews Hopefully they turned him into swiss cheese.,0,comment
5.44513E+17,5.44581E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews  More work place violence!,0,comment
5.44513E+17,5.44527E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews religion of peace.,0,comment
5.44513E+17,5.44514E+17,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",@FoxNews Let's Go #Aussies! Send that dude to #HELL,0,comment
5.8034E+17,5.80675E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends children may not understand. Its the parents that are disrespectful. They should know better. #Patriots,0,comment
5.8034E+17,5.80343E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends 15:00 CET #Germanwings Press Conference.,0,comment
5.8034E+17,5.80352E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends rest in peace to families and friends .@Airbus,0,comment
5.8034E+17,5.80343E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends @VLM_va  Nothing New just rumors at this moment.,0,support
5.8034E+17,5.80348E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends another great tragedy,0,comment
5.8034E+17,5.80345E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,“@foxandfriends: BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/Pmogqz71Pt”Very tragic!! #Airbus320 #GermanWingsCrash,0,support
5.8034E+17,5.80676E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends this may be the plain in control. Are in this case out of control.  They fly themselves #prayforfamily's,0,comment
5.8034E+17,5.80341E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends As long as plane stayed in air w/only one emergency call &amp; the wide spread debris no mention of possible terrorists on board?,0,query
5.8034E+17,5.80342E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,"@foxandfriends is there any other news in the world today. 2 hours of non stop plane crash. My condolences, but come on.",0,comment
5.8034E+17,5.80371E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,"@foxandfriends funny watching Doocy struggle to pronounce ""Digny les bains""",0,support
5.8034E+17,5.80377E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@madest @foxandfriends Douchey it's Douchey.,1,support
5.8034E+17,5.8036E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,"@foxandfriends    
What was the mayday call, terror in the sky?",0,query
5.8034E+17,5.80344E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends Thats should be the extent of the coverage until further infor is obtained. The coverage is ridiculous and speculative enough,0,comment
5.8034E+17,5.80342E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends ok so.. There is no other news ? For an hour this is what we hear about ??,0,query
5.8034E+17,5.80342E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends please don't spend all day on this!!! We all know who what when where ... Quit speculating on How or Why,0,support
5.8034E+17,5.80343E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends 144 Passengers and 6 Crewmembers. #Germanwings,0,comment
5.8034E+17,5.80344E+17,germanwings-crash,BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL,@foxandfriends This is a tragedy but why does a foreign airline in a foreign country have to totally co-opt all news?,0,query
5.53165E+17,5.53167E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"@SkyNews Find them, torture them to fuck, then leave them out in the open tied up for the public to finish them off.",0,comment
5.53165E+17,5.53302E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews I hope they catch these cowards alive so they can face justice.,0,comment
5.53165E+17,5.53188E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"@SkyNews deluded thieving extremists, folks just need to read the right books and stay off drugs! #CharlesHebdo",0,comment
5.53165E+17,5.53165E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews Scumy criminals,0,comment
5.53165E+17,5.53166E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"@SkyNews It appears Thelma &amp; Louise have rocket launchers, numpties! #JeSuisCharlie",0,comment
5.53165E+17,5.53171E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews why have these worthless pricks not been taken out yet ?,0,query
5.53165E+17,5.53167E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews little shits are just using religion to go around murdering innocent people because they are uneducated no-good thugs #scumbags,0,comment
5.53165E+17,5.53188E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"""@SkyNews: The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/tsAnzcpItl #Thieves",0,support
5.53165E+17,5.53166E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews find them. catch them. hang them publicly. send the message out zero tolerance will be shown. they don't deserve any humanity....,0,comment
5.53165E+17,5.5319E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews Best to shot to kill the muslim shits!!,0,comment
5.53165E+17,5.53188E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews Why is the term racism used when muslims try to justify acts of terrorism? Islam is a religion not a race.,0,comment
5.53165E+17,5.53166E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,"@SkyNews Don't think they were trying to change the world,revenge was there motive",0,comment
5.53165E+17,5.53167E+17,charliehebdo,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU,@SkyNews Freedom of speech !!!!!  http://t.co/rTuk7BdFEw,0,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @DavidSTLhss @FOX2now even though his friend and witness to the shooting has admitted to the cigarillo theft?,0,query
5.00391E+17,5.00393E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now   Is that the video also?,0,query
5.00391E+17,5.00393E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now Any chance that's being said for fear of retribution?,0,query
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @FOX2now possibly. He seemed frightened,1,comment
5.00391E+17,5.00587E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv  now we now why!!  Jeez!!,1,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now or maybe the police scared him into saying it was michael brown in the first place?,1,query
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now or is that impossible because the police would never be capable of unscrupulous behavior?,1,comment
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@SLEEZAVELLI @andybankertv @FOX2now I def did not say that. And even if it was #mikesmith I certainly don't think he deserved to die for it.,1,comment
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now and the last time i checked the eyewitness testimony overrides the testimony of the defident's friends,1,comment
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now that's why the police's testimony has been considered law despite it contrasting what EYEWITNESSES said,1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@SLEEZAVELLI @andybankertv @FOX2now Not by this kid.,1,deny
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@SLEEZAVELLI @andybankertv @FOX2now There are lots of us out there. Promise.,1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now we all need to unite then. solidarity is key in the face of adversity and prejudice.,1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@SLEEZAVELLI @andybankertv @FOX2now Truer words have never been spoken.,1,support
5.00391E+17,5.00398E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @SLEEZAVELLI @andybankertv @FOX2now whose mike smith ?,1,query
5.00391E+17,5.00401E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@_MishhTheMenace @SLEEZAVELLI @andybankertv @FOX2now Very embarrassing! Of course I meant #mikebrown. Ugh,1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@lilfer1234 @andybankertv @FOX2now you seem to be the only one and that is a testament to your character miss.,1,support
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@lilfer1234 @andybankertv @FOX2now im not saying you did, but that is what has been implied the entire course of this investigation",1,comment
5.00391E+17,5.00392E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now Somebody else probably did commit theft.  Brown committed Robbery.,0,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@JohnGerads @FOX2now actually I did use the word robbery,1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@andybankertv @FOX2now Brown's family attorney said in an interview today that the person in the video ""probably is Brown""",1,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now Your post states theft.  What am I missing?,1,comment
5.00391E+17,5.00398E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@JohnGerads @FOX2now when I spoke to store owner, I said ""robbery"", tweeted ""theft"" in error",1,comment
5.00391E+17,5.00399E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@andybankertv @FOX2now Thank you for clarifying.  You definitely didn't have to reply to me.  

Have a great day and thanks for the reports",1,query
5.00391E+17,5.0043E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@PJ4MJJ  ""@andybankertv Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else""",0,comment
5.00391E+17,5.00432E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@ithl123 I could tell it wasn't him when I saw the video. @andybankertv @FOX2now,1,support
5.00391E+17,5.00392E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now no doubt scared for his life. It's obviously mike brown in the video,0,comment
5.00391E+17,5.00393E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@tomman191 @andybankertv @FOX2now Obviously? So he took off his socks in the 5m between the video and getting shot? http://t.co/O8mE7LTuoc,1,comment
5.00391E+17,5.00393E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now dude even his parents acknowledge it's him.,1,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@tomman191 @andybankertv @FOX2now And the store owner and the pictures say it wasn't. Why does someone who didn't see it matter?,1,query
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now Dorian Johnson just confirmed it was them. What now? #blackdenial,1,comment
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now you just repeated what you said in the last tweet, p sure my reply doesn't change",1,comment
